placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,saturday,sunday,monday,tuesday,wednesday,thursday,friday,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,info
"https://www.google.com/maps/place/Realschule/@49.23357,7.0088,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b4200d8f3677:0xb63a235c0d244f23!8m2!3d49.23357!4d7.0088!16s%2Fg%2F11b6d4gmmz",Realschule,,1,School,,"Sachsenweg 1B, 66113 Saarbrücken, Germany","62M5+CG Saarbrücken, Germany",,+49 681 9471970,,,,,,,,Temporarily closed,,FALSE,49.2335625,7.0088125,schools in Saarbrücken,2023-06-10T11:32:12.406Z,
"https://www.google.com/maps/place/Salah-Eddine/@49.2376817,6.9912638,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b6a99f90594b:0x1fd91796c3647ec9!8m2!3d49.2376817!4d6.9912638!16s%2Fg%2F11cmhybxy_",Salah-Eddine,,,School,,"Bahnhofstraße 101, 66111 Saarbrücken, Germany","6XQR+3G Saarbrücken, Germany",,,,,,,,,,Temporarily closed,,FALSE,49.2376875,6.9913125,schools in Saarbrücken,2023-06-10T11:32:18.548Z,
"https://www.google.com/maps/place/Six/@49.24046,6.9969692,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b74bd1d62bab:0x38f40264755b3ce2!8m2!3d49.24046!4d6.9969692!16s%2Fg%2F11hdqc60c4",Six,,,School,,"66111 Saarbrücken, Germany","6XRW+5Q Saarbrücken, Germany",,,,,,,,,,Temporarily closed,,FALSE,49.2404375,6.9969375,schools in Saarbrücken,2023-06-10T11:32:24.957Z,
"https://www.google.com/maps/place/VHS+regionalverband/@49.2338506,6.9879172,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b4019196754f:0xde0ad20168bc4529!8m2!3d49.2338506!4d6.9879172!16s%2Fg%2F11c3k2xwv3",VHS regionalverband,,1,School,,"Stengelstraße 10, 66117 Saarbrücken, Germany","6XMQ+G5 Saarbrücken, Germany",,,,,,,,,,Temporarily closed,,FALSE,49.2338125,6.9879375,schools in Saarbrücken,2023-06-10T11:32:30.784Z,
https://www.google.com/maps/place/Caritas+Klinikum+Saarbr%C3%BCcken+St.+Theresia/data=!4m7!3m6!1s0x4795b16813f2f67b:0x944084d757b751cd!8m2!3d49.2478981!4d6.9594302!16s%2Fg%2F119x75s7n!19sChIJe_byE2ixlUcRzVG3V9eEQJQ,Caritas Klinikum Saarbrücken St. Theresia,3.1,306,Hospital,,"Rheinstraße 2, 66113 Saarbrücken, Germany","6XX5+5Q Saarbrücken, Germany",http://www.caritasklinikum.de/,+49 681 4060,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://lh5.googleusercontent.com/p/AF1QipPOPli3xMpYfF5QjjuWJyH76sZKVUkgHdR4Klt-=w408-h306-k-no,TRUE,49.2479375,6.9594375,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:32:53.652Z,
https://www.google.com/maps/place/Klinikum+Saarbr%C3%BCcken/data=!4m7!3m6!1s0x4795b411150e70bf:0xf78f6039731c0b0e!8m2!3d49.2205548!4d6.9987511!16s%2Fg%2F120y85_5!19sChIJv3AOFRG0lUcRDgscczlgj_c,Klinikum Saarbrücken,3.3,340,Hospital,,"Winterberg 1, 66119 Saarbrücken, Germany","6XCX+6G Saarbrücken, Germany",https://www.klinikum-saarbruecken.de/,+49 681 9630,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://lh5.googleusercontent.com/p/AF1QipNXF5BegSvInAiZgt-9PA3c7DffzE70Lc768k9r=w408-h306-k-no,TRUE,49.2205625,6.9988125,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:32:59.647Z,
https://www.google.com/maps/place/Caritas+Hospital+St.+Josef+Saarbruecken+Dudweiler/data=!4m7!3m6!1s0x4795b700a4c45bdd:0x13aac51f8e6bf0c9!8m2!3d49.2771356!4d7.040644!16s%2Fg%2F12hvh80jp!19sChIJ3VvEpAC3lUcRyfBrjh_FqhM,Caritas Hospital St. Josef Saarbruecken Dudweiler,3.3,113,General hospital,,"Klosterstraße 14, 66125 Saarbrücken, Germany","72GR+V7 Saarbrücken, Germany",http://www.caritasklinikum.de/,+49 6897 7990,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://lh5.googleusercontent.com/p/AF1QipMSPge7KyOdwlF3JYJsVaWp_bxYxei7W7bwpdXJ=w408-h725-k-no,TRUE,49.2771875,7.0406875,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:33:03.678Z,
"https://www.google.com/maps/place/Saarl%C3%A4ndische+Krankenhausgesellschaft+e.+V./@49.2290404,6.9927649,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b404c970981d:0x8dcb3666e4345ae7!8m2!3d49.2290404!4d6.9927649!16s%2Fg%2F11d_71hcvl",Saarländische Krankenhausgesellschaft e. V.,,,Hospital,,"Talstraße 30, 66119 Saarbrücken, Germany","6XHV+J4 Saarbrücken, Germany",https://skgev.de/,+49 681 926110,,,,,,,,,,FALSE,49.2290625,6.9928125,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:33:09.864Z,
"https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%B4%D9%81%D9%89%E2%80%AD/@49.248039,6.9599679,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b16811ed4b05:0x80be7ce73383552f!8m2!3d49.248039!4d6.9599679!16s%2Fg%2F11csr1qxv3",المشفى,,,Hospital,,"Rheinstraße 2, 66113 Saarbrücken, Germany","6XX5+6X Saarbrücken, Germany",,,,,,,,,,,,FALSE,49.2480625,6.9599375,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:33:16.330Z,
"https://www.google.com/maps/place/Klinikum+Saarbr%C3%BCcken+gGmbH+-+Untersuchungs-+und+Behandlungszentrum/@49.2207897,6.99674,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b411150e70bf:0x134c801bb9a20421!8m2!3d49.2207897!4d6.99674!16s%2Fg%2F1hhgg561h",Klinikum Saarbrücken gGmbH - Untersuchungs- und Behandlungszentrum,,2,Hospital,,"Winterberg 1, 66119 Saarbrücken, Germany","6XCW+8M Saarbrücken, Germany",http://www.klinikum-saarbruecken.de/,+49 681 9632525,Closed,Closed,8 AM–3:30 PM,8 AM–3:30 PM,8 AM–3:30 PM,8 AM–3:30 PM,8 AM–3:30 PM,Closed today,,FALSE,49.2208125,6.9966875,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:33:23.215Z,
https://www.google.com/maps/place/Hubschrauberlandeplatz/data=!4m7!3m6!1s0x4795b5c1d8ccc6e1:0x586b83983bd6db29!8m2!3d49.2211399!4d6.9957111!16s%2Fg%2F11h0mbk6qs!19sChIJ4cbM2MG1lUcRKdvWO5iDa1g,Hubschrauberlandeplatz,4.5,2,Hospital,,"66119 Saarbrücken, Germany","6XCW+F7 Saarbrücken, Germany",,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipME1azAbd90PWfVMfBtviJH1urs-MZTXXPrsetJ=w503-h240-k-no,FALSE,49.2211875,6.9956875,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:33:27.527Z,
"https://www.google.com/maps/place/Saarland+Kliniken+Saarbr%C3%BCcken+Abteilung+f%C3%BCr+Innere+Medizin/@49.2325317,7.0033407,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b41e507560c7:0xc4ec3838131aa523!8m2!3d49.2325317!4d7.0033407!16s%2Fg%2F12hpbg8mn",Saarland Kliniken Saarbrücken Abteilung für Innere Medizin,,,Hospital,,"Großherzog-Friedrich-Straße 44, 66111 Saarbrücken, Germany","62M3+28 Saarbrücken, Germany",,+49 681 3886401,,,,,,,,,,FALSE,49.2325625,7.0033125,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:33:33.893Z,
"https://www.google.com/maps/place/Klinikservice+Saarbr%C3%BCcken+GmbH/@49.2203912,6.9933002,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b411150e70bf:0xeb7c9dc3940141fd!8m2!3d49.2203912!4d6.9933002!16s%2Fg%2F1hhh8f0_s",Klinikservice Saarbrücken GmbH,,,Hospital,,"Winterberg 1, 66119 Saarbrücken, Germany","6XCV+58 Saarbrücken, Germany",https://www.klinikum-saarbruecken.de/ueber-uns/verwaltung/,+49 681 9632100,Closed,Closed,7 AM–5 PM,7 AM–5 PM,7 AM–5 PM,7 AM–5 PM,7 AM–5 PM,Closed today,,TRUE,49.2204375,6.9933125,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:33:40.557Z,
"https://www.google.com/maps/place/Zigelhuttenstrasse/@49.2403607,6.9967684,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b6a5fe8a7aa5:0x9ac9ad3c177349b9!8m2!3d49.2403607!4d6.9967684!16s%2Fg%2F11g9mfxvbk",Zigelhuttenstrasse,,,Hospital,,"Ursulinenstraße 40, 66111 Saarbrücken, Germany","6XRW+4P Saarbrücken, Germany",,,,,,,,,,,,FALSE,49.2403125,6.9968125,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:33:47.595Z,
"https://www.google.com/maps/place/Hospitec+Facility+Management+im+Krankenhaus+GmbH/@49.23344,7.0133,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b420ae80ed8f:0xa6204458916f3eef!8m2!3d49.23344!4d7.0133!16s%2Fg%2F11b6dp4c8n",Hospitec Facility Management im Krankenhaus GmbH,,,Hospital,,"Preußenstraße 19, 66111 Saarbrücken, Germany","62M7+98 Saarbrücken, Germany",,+49 6897 8107500,,,,,,,,,,FALSE,49.2334375,7.0133125,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:33:53.818Z,
"https://www.google.com/maps/place/Shg+Klinik+Halberg/@49.2197092,7.0102407,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b43c09e80c6f:0x567f2947daa69367!8m2!3d49.2197092!4d7.0102407!16s%2Fg%2F11fmz1l3zc",Shg Klinik Halberg,,,Public medical center,,"Saargemünder Str. 93, 66119 Saarbrücken, Germany","6296+V3 Saarbrücken, Germany",http://sb.shg-kliniken.de/index.php?id=1810,+49 681 8892201,,,,,,,,,,FALSE,49.2196875,7.0101875,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:33:59.775Z,
https://www.google.com/maps/place/SHG-Kliniken+Sonnenberg/data=!4m7!3m6!1s0x4795b45aefb6f3dd:0x658501c691de3c86!8m2!3d49.200741!4d7.012665!16s%2Fg%2F1tf19pnc!19sChIJ3fO271q0lUcRhjzekcYBhWU,SHG-Kliniken Sonnenberg,3,86,Psychiatric hospital,,"Sonnenbergstraße 10, 66119 Saarbrücken, Germany","6227+73 Saarbrücken, Germany",http://www.shg-kliniken.de/,+49 681 8890,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://lh5.googleusercontent.com/p/AF1QipOh-QwoXbn5_gz-yHrwCcDirQDLgk6EhBqL9P0k=w408-h306-k-no,TRUE,49.2006875,7.0126875,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:34:04.529Z,
https://www.google.com/maps/place/Tageskliniken+Sch%C3%B6nbach/data=!4m7!3m6!1s0x4795b500b485ef93:0x8dad29ec3fafc991!8m2!3d49.1913954!4d7.0279867!16s%2Fg%2F1tm67w4r!19sChIJk--FtAC1lUcRkcmvP-wprY0,Tageskliniken Schönbach,3.3,6,Psychiatric hospital,,"Großblittersdorfer Str. 329, 66130 Saarbrücken, Germany","52RH+H5 Saarbrücken, Germany",https://sb.shg-kliniken.de/index.php?id=2427,+49 681 988260,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_c6LLaWW9IxWWBYNCjzJOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.89735&pitch=0&thumbfov=100,FALSE,49.1914375,7.0279375,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:34:10.072Z,
"https://www.google.com/maps/place/Zentrum+f%C3%BCr+Psyche+u.+Gesundheit/@49.23425,6.99793,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b41d79f07e63:0xa9a9a1e8b20bd638!8m2!3d49.23425!4d6.99793!16s%2Fg%2F11b6dd820b",Zentrum für Psyche u. Gesundheit,,,Hospital,,"Großherzog-Friedrich-Straße 11, 66111 Saarbrücken, Germany","6XMX+P5 Saarbrücken, Germany",,+49 681 3891241,,,,,,,,,,FALSE,49.2343125,6.9979375,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:34:16.461Z,
"https://www.google.com/maps/place/P.A.+Stoss+Nachfolger+GmbH+Spezialhaus+f%C3%BCr+%C3%A4rztlichen+Krankenhaus-Bedarf/@49.26981,7.04407,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b655af1ef73f:0xe0f8c20147017f72!8m2!3d49.26981!4d7.04407!16s%2Fg%2F11g9dnb118",P.A. Stoss Nachfolger GmbH Spezialhaus für ärztlichen Krankenhaus-Bedarf,,,Hospital,,"Beethovenstraße 53, 66125 Saarbrücken, Germany","729V+WJ Saarbrücken, Germany",,,,,,,,,,,,FALSE,49.2698125,7.0440625,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:34:23.628Z,
"https://www.google.com/maps/place/Klinikum+Saarbr%C3%BCcken+gGmbH+Abteilung+f%C3%BCr+An%C3%A4sthesie+und+Intensivmedizin/@49.2209007,6.9975621,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b411150e70bf:0x4ef8e86286814fdf!8m2!3d49.2209007!4d6.9975621!16s%2Fg%2F1hhgm145c",Klinikum Saarbrücken gGmbH Abteilung für Anästhesie und Intensivmedizin,,2,Hospital,,"Winterberg 1, 66119 Saarbrücken, Germany","6XCX+92 Saarbrücken, Germany",http://www.klinikum-saarbruecken.de/,+49 681 9632648,,,,,,,,,,FALSE,49.2209375,6.9975625,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:34:29.725Z,
"https://www.google.com/maps/place/Dialysepraxis/@49.2402395,6.9860954,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b6ab673f9acf:0xd43a476e8595661d!8m2!3d49.2402395!4d6.9860954!16s%2Fg%2F1hc24386f",Dialysepraxis,,,Hospital,,"Trierer Str. 40, 66111 Saarbrücken, Germany","6XRP+3C Saarbrücken, Germany",http://www.dialyse-sb.de/,+49 681 4171746,6:30 AM–2 PM,Closed,6 AM–8 PM,6:30 AM–2 PM,6 AM–8 PM,6:30 AM–2 PM,6 AM–8 PM,Closing soon,,TRUE,49.2401875,6.9860625,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:34:37.396Z,
"https://www.google.com/maps/place/Caritasklinik+St.+Theresia+Abteilung+f%C3%BCr+An%C3%A4sthesie+und+Intensivmedizin/@49.2481327,6.9597418,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b1687293685d:0xd4465e795b433ab1!8m2!3d49.2481327!4d6.9597418!16s%2Fg%2F12hl559w8",Caritasklinik St. Theresia Abteilung für Anästhesie und Intensivmedizin,,,Hospital,,"Rheinstraße 2, 66113 Saarbrücken, Germany","6XX5+7V Saarbrücken, Germany",https://www.caritasklinikum.de/kliniken-zentren/fachabteilungen-st.-theresia/anasthesiologie-und-intensivmedizin,+49 681 4061601,,,,,,,,,,FALSE,49.2481875,6.9596875,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:34:43.058Z,
https://www.google.com/maps/place/MEDIZEUM/data=!4m7!3m6!1s0x4795b6ac51e57a5b:0x9d2f14e1e1751f39!8m2!3d49.2425972!4d6.9887732!16s%2Fg%2F12hkzl3zc!19sChIJW3rlUay2lUcROR914eEUL50,MEDIZEUM,3.4,5,Medical Center,,"Europaallee 15, 66113 Saarbrücken, Germany","6XVQ+2G Saarbrücken, Germany",http://www.medizeum.de/,,Closed,Closed,7:30 AM–5 PM,7:30 AM–5 PM,7:30–11:15 AM,7:30 AM–5 PM,7:30 AM–3:45 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipNGm7d5g1W7H0gXtb7kxUx30vBFXYXqKGF8dx5J=w408-h726-k-no,FALSE,49.2425625,6.9888125,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:34:48.619Z,
"https://www.google.com/maps/place/Dr.med.+Dietrich+Le+Krankenhaus+St.Josef+Klinik+f.Koloproktologie/@49.2771606,7.0426405,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b700a4c45bdd:0xa8de6fcd62df4298!8m2!3d49.2771606!4d7.0426405!16s%2Fg%2F11g9dp4z_g",Dr.med. Dietrich Le Krankenhaus St.Josef Klinik f.Koloproktologie,,1,Hospital,,"Klosterstraße 14, 66125 Saarbrücken, Germany","72GV+V3 Saarbrücken, Germany",https://www.caritasklinikum.de/artzte-zuweiser/ansprechpartner/kliniken-und-chefarzte-standort-st.-josef-dudweiler,+49 6897 7991351,,,,,,,,,,FALSE,49.2771875,7.0426875,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:34:55.007Z,
"https://www.google.com/maps/place/OCZ+Saar+Orthopedic+Surgical+Center+Saar/@49.2232174,7.0083615,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b43cd84de6cb:0x2f8b0eedbabb5677!8m2!3d49.2232174!4d7.0083615!16s%2Fg%2F11c1trfk90",OCZ Saar Orthopedic Surgical Center Saar,,29,Doctor,,"Koßmannstraße 19, 66119 Saarbrücken, Germany","62F5+78 Saarbrücken, Germany",http://www.ocz-saar.de/,+49 6805 21488,Closed,Closed,"8:30 AM–12 PM, 3–6 PM","8:30 AM–12 PM, 3–6 PM",Closed,"8:30 AM–12 PM, 2–5 PM",8:30 AM–1 PM,Closed today,,FALSE,49.2231875,7.0083125,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:35:02.750Z,
https://www.google.com/maps/place/Medizinisches+Versorgungszentrum+St.+Johann+GmbH+Zentrum+f%C3%BCr+Schmerztherapie/data=!4m7!3m6!1s0x4795b41e54d3a96d:0x871bcaba3ca40736!8m2!3d49.2327041!4d7.0036037!16s%2Fg%2F1tqck4kn!19sChIJbanTVB60lUcRNgekPLrKG4c,Medizinisches Versorgungszentrum St. Johann GmbH Zentrum für Schmerztherapie,4.5,8,Medical Center,,"Großherzog-Friedrich-Straße 44, 66111 Saarbrücken, Germany","62M3+3C Saarbrücken, Germany",,+49 681 9068536,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNOeGqaHOQyb_Xwf6g5pgBK6lLAbzNa2EzOHrlq=w408-h544-k-no,FALSE,49.2326875,7.0035625,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:35:06.809Z,
"https://www.google.com/maps/place/SHG+-+Klinik+Tiefental+-+Zentrum+f%C3%BCr+psychotherapeutische+Rehabilitation/@49.2004219,7.0114124,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b450eba38ffd:0xd7cdf19266acc4be!8m2!3d49.2004219!4d7.0114124!16s%2Fg%2F1tlbsnr_",SHG - Klinik Tiefental - Zentrum für psychotherapeutische Rehabilitation,,6,Psychiatric hospital,,"Sonnenbergstraße 1, 66119 Saarbrücken, Germany","6226+5H Saarbrücken, Germany",http://www.kliniktiefental.de/,+49 681 8892897,,,,,,,,,,TRUE,49.2004375,7.0114375,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:35:13.569Z,
https://www.google.com/maps/place/Klinikum+Saarbr%C3%BCcken+gGmbH+-+Strahlentherapie/data=!4m7!3m6!1s0x4795b4114632a6a1:0x74b47a4f533b5fe3!8m2!3d49.2213669!4d6.997032!16s%2Fg%2F1tdr73f8!19sChIJoaYyRhG0lUcR4187U096tHQ,Klinikum Saarbrücken gGmbH - Strahlentherapie,,,Hospital,,"Winterberg 1, 66119 Saarbrücken, Germany","6XCW+GR Saarbrücken, Germany",https://www.klinikum-saarbruecken.de/,+49 681 9632824,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://lh5.googleusercontent.com/p/AF1QipMvkU9bRPNSNFcDlYl--hS07ys3CFvdnIc7HJkU=w408-h272-k-no,FALSE,49.2213125,6.9970625,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:35:17.636Z,
"https://www.google.com/maps/place/CaritasKlinikum+Saarbr%C3%BCcken+St.+Theresia,+Klinik+f%C3%BCr+Hals-,+Nasen-+u.+Ohrenheilkunde/@49.2477387,6.9596727,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b16813f2f67b:0x273fbc3ab2dbd3c4!8m2!3d49.2477387!4d6.9596727!16s%2Fg%2F12hvgml40","CaritasKlinikum Saarbrücken St. Theresia, Klinik für Hals-, Nasen- u. Ohrenheilkunde",,17,Hospital,,"Rheinstraße 2, 66113 Saarbrücken, Germany","6XX5+3V Saarbrücken, Germany",http://www.caritasklinikum.de/kliniken-zentren/fachabteilungen-st.-theresia/halsnasenohrenheilkunde,+49 681 4061401,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,FALSE,49.2476875,6.9596875,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:35:25.155Z,
https://www.google.com/maps/place/Medizinzentrum+Rotenb%C3%BChl/data=!4m7!3m6!1s0x410b7ee3c8987eab:0x6c022e7f3b5af55a!8m2!3d49.2410824!4d7.0177169!16s%2Fg%2F1wn_50wx!19sChIJq36YyON-C0ERWvVaO38uAmw,Medizinzentrum Rotenbühl,3.8,4,Medical clinic,,"Scheidter Str. 110, 66123 Saarbrücken, Germany","62R9+C3 Saarbrücken, Germany",https://www.medizinzentrum-rotenbuehl.de/,+49 681 9601266,Closed,Closed,"8 AM–1 PM, 2–6 PM","8 AM–1 PM, 2–6 PM",8 AM–12 PM,"8 AM–1 PM, 2–6 PM",8 AM–12 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipM3sBEEjUCTAw8qoY00CZuW2VhnrCTtndUnKQeQ=w408-h544-k-no,FALSE,49.2410625,7.0176875,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:35:29.440Z,
https://www.google.com/maps/place/Algea+Care+Therapiezentrum+Saarbr%C3%BCcken/data=!4m7!3m6!1s0x4795b7277d43ea01:0x692335d62835cb49!8m2!3d49.2362483!4d6.9933236!16s%2Fg%2F11pcpsc8dy!19sChIJAepDfSe3lUcRScs1KNY1I2k,Algea Care Therapiezentrum Saarbrücken,5,6,Medical Center,,"Bahnhofstraße 56, 66111 Saarbrücken, Germany","6XPV+F8 Saarbrücken, Germany",http://www.algeacare.com/,+49 69 870043880,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMJ2zTJBOw_qUsAJ3CYlUhCExgvhaluElXfdDc3=w408-h342-k-no,TRUE,49.2361875,6.9933125,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:35:33.790Z,LGBTQ+ friendly
https://www.google.com/maps/place/Medizinisches+Versorgungszentrum+Saarbr%C3%BCcken+-+St.+Johann+GmbH/data=!4m7!3m6!1s0x4795b41e540dea0d:0x281615ea7d3ea970!8m2!3d49.2322107!4d7.003973!16s%2Fg%2F1tgj_kwm!19sChIJDeoNVB60lUcRcKk-feoVFig,Medizinisches Versorgungszentrum Saarbrücken - St. Johann GmbH,4,22,Medical clinic,,"Großherzog-Friedrich-Straße 46, 66111 Saarbrücken, Germany","62J3+VH Saarbrücken, Germany",,+49 681 9068536,Closed,Closed,8 AM–5:30 PM,8 AM–5:30 PM,8 AM–5:30 PM,8 AM–5:30 PM,8 AM–5 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipPEVZRMYHeOgDfZVKDCbL5AEyHaZLH6ZSTfb0CU=w408-h306-k-no,FALSE,49.2321875,7.0039375,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:35:37.921Z,
"https://www.google.com/maps/place/Klinikum+Saarbr%C3%BCcken+gGmbH+Institut+f%C3%BCr+Pathologie/@49.2205548,6.9987511,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b411150e70bf:0xc5d2bdc42f755ad9!8m2!3d49.2205548!4d6.9987511!16s%2Fg%2F1hhhcg_sh",Klinikum Saarbrücken gGmbH Institut für Pathologie,,,Hospital,,"Winterberg 1, 66119 Saarbrücken, Germany","6XCX+6G Saarbrücken, Germany",https://www.klinikum-saarbruecken.de/fachabteilungen/pathologie,+49 681 9632527,,,,,,,,,,FALSE,49.2205625,6.9988125,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:35:43.582Z,
https://www.google.com/maps/place/Saarland+University+Hospital/data=!4m7!3m6!1s0x4795da8f286db279:0xca0b82f906f99d80!8m2!3d49.3064633!4d7.3450778!16s%2Fg%2F122m3vlj!19sChIJebJtKI_alUcRgJ35BvmCC8o,Saarland University Hospital,2.8,348,University hospital,,"Kirrberger Str. 100, 66421 Homburg, Germany","884W+H2 Homburg, Germany",https://www.uks.eu/,+49 6841 160,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPz43Pi6251ep_nIOexMGsUvKfstjhVwZdyaW0o=w408-h306-k-no,TRUE,49.3064375,7.3450625,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:35:48.825Z,
"https://www.google.com/maps/place/IVF-Saar+Practitioner/@49.242623,6.9887289,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b6acf09da3d5:0x46009efbb9ed12e!8m2!3d49.242623!4d6.9887289!16s%2Fg%2F1w664bkj",IVF-Saar Practitioner,,,Doctor,,"Europaallee 15, 66113 Saarbrücken, Germany","6XVQ+2F Saarbrücken, Germany",http://www.ivf-saar.de/,+49 681 936320,Closed,Closed,8 AM–6 PM,8 AM–6 PM,8 AM–6 PM,8 AM–6 PM,8 AM–5 PM,Closed today,,FALSE,49.2425625,6.9886875,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:35:54.906Z,
"https://www.google.com/maps/place/Hospital/@49.2554957,6.8585395,17z/data=!3m1!4b1!4m6!3m5!1s0x4795afc4e70df1ad:0x21d1b023f8123bf1!8m2!3d49.2554957!4d6.8585395!16s%2Fg%2F11f7qyn_t7",Hospital,,,Hospital,,"hospital, Püttlinger Str. 22-42, 66333 Völklingen, Germany","7V45+5C Völklingen, Germany",,,,,,,,,,,,FALSE,49.2554375,6.8585625,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:36:01.311Z,
"https://www.google.com/maps/place/Karlheinz+Salzmann+Saarland+Klinik+Abt.Chirurgie/@49.23271,7.0036533,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b41e4bef9411:0xa1025e04dceec0c6!8m2!3d49.23271!4d7.0036533!16s%2Fg%2F11b6dd931b",Karlheinz Salzmann Saarland Klinik Abt.Chirurgie,,,Medical clinic,,"Großherzog-Friedrich-Straße 44, 66111 Saarbrücken, Germany","62M3+3F Saarbrücken, Germany",,+49 681 3886360,,,,,,,,,,FALSE,49.2326875,7.0036875,Hospitals and Medical Centers in Saarbrücken,2023-06-10T11:36:07.462Z,
